logged_at,schema_version,kind,engine,run_id,run_id_short,spec_source,scenario_title,scenario_source,pair_key,pair_key_full,trials,wins_attacker,wins_defender,draws,no_result,attacker_win_rate,defender_win_rate,draw_rate,no_result_rate,avg_time,attacker_pos,defender_pos,start_distance,encounter_type,defender_count,a_name,a_level,a_hp,a_atk,a_role,a_cost,a_range,a_attack_speed,a_move_speed,a_target_type,a_attack_type,a_hp_per_level,a_atk_per_level,d_name,d_level,d_hp,d_atk,d_role,d_cost,d_range,d_attack_speed,d_move_speed,d_target_type,d_attack_type,d_hp_per_level,d_atk_per_level,a_perk_count,d_perk_count,perk_count_adv,a_has_perk_armor,a_has_perk_cleave,a_has_perk_duelist,a_has_perk_execute,a_has_perk_fury,a_has_perk_haste,a_has_perk_lifesteal,a_has_perk_longshot,a_has_perk_rapid,a_has_perk_shield,d_has_perk_armor,d_has_perk_cleave,d_has_perk_duelist,d_has_perk_execute,d_has_perk_fury,d_has_perk_haste,d_has_perk_lifesteal,d_has_perk_longshot,d_has_perk_rapid,d_has_perk_shield,perk_adv_armor,perk_adv_cleave,perk_adv_duelist,perk_adv_execute,perk_adv_fury,perk_adv_haste,perk_adv_lifesteal,perk_adv_longshot,perk_adv_rapid,perk_adv_shield,a_dps,d_dps,a_ttk_est,d_ttk_est,dps_adv,range_adv,ttk_adv,label_majority_winner,label_attacker_better
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,Wyvern__vs__Knight__duel__x1,Wyvern@L4|fury__vs__Knight@L7|rapid+shield__duel__x1__distna,20,20,0,0,0,1.0,0.0,0.0,0.0,17.5,,,,duel,1,Wyvern,4,180,26,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Knight,7,330,39,tower,80,1,1.0,0.0,ground,melee,35,4,1,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1,-1,26.0,39.0,12.692307692307692,4.615384615384615,-13.0,0.0,-8.076923076923077,attacker,1
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,AntiAir Tower__vs__Armored Orc__duel__x1,AntiAir Tower@L2|none__vs__Armored Orc@L9|armor+longshot__duel__x1__distna,20,0,20,0,0,0.0,1.0,0.0,0.0,10.999999999999995,,,,duel,1,AntiAir Tower,2,115,28,tower,130,5,1.0,0.0,air,ranged,25,6,Armored Orc,9,500,44,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,0,0,28.0,35.2,17.857142857142858,3.267045454545454,-7.200000000000003,4.0,-14.590097402597404,defender,0
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,Armored Orc__vs__Runner__duel__x1,Armored Orc@L2|none__vs__Runner@L6|armor+haste__duel__x1__distna,20,0,0,0,20,0.0,0.0,0.0,1.0,60.04999999999993,,,,duel,1,Armored Orc,2,220,16,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,Runner,6,115,16,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,12.8,24.0,8.984375,9.166666666666666,-11.2,0.0,0.18229166666666607,tie,0
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,Tank__vs__Archer__duel__x1,Tank@L8|execute+lifesteal__vs__Archer@L9|armor+shield__duel__x1__distna,20,0,2,0,18,0.0,0.1,0.0,0.9,54.66666666666667,,,,duel,1,Tank,8,480,31,tower,150,1,0.7,0.0,ground,melee,40,3,Archer,9,280,68,tower,100,4,1.2,0.0,both,ranged,25,6,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,1,0,0,-1,21.7,81.6,12.903225806451614,5.882352941176471,-59.89999999999999,-3.0,-7.020872865275143,defender,0
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,Armored Orc__vs__Tank__duel__x1,Armored Orc@L3|duelist__vs__Tank@L4|armor__duel__x1__distna,20,12,8,0,0,0.6,0.4,0.0,0.0,27.23214285714285,,,,duel,1,Armored Orc,3,260,20,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,Tank,4,320,19,tower,150,1,0.7,0.0,ground,melee,40,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,16.0,13.299999999999999,20.0,19.54887218045113,2.700000000000001,0.0,-0.45112781954886927,attacker,1
2025-12-28T19:02:12,v1,auto_experiment,simulate_duel_2d,4594a0b1-4744-4ffc-99c5-8d00c22d64ed,4594a0b1,units_runtime,,,Wyvern__vs__Archer__duel__x1,Wyvern@L1|none__vs__Archer@L6|duelist+execute__duel__x1__distna,20,0,20,0,0,0.0,1.0,0.0,0.0,3.249999999999999,,,,duel,1,Wyvern,1,90,14,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Archer,6,205,50,tower,100,4,1.2,0.0,both,ranged,25,6,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,14.0,60.0,14.642857142857142,1.5,-46.0,-3.0,-13.142857142857142,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Knight__vs__Tank x8__swarm__x8,Knight@L1|none__vs__Tank x8@L3|haste__swarm__x8__dist5,20,0,0,0,20,0.0,0.0,0.0,1.0,60.04999999999994,"[1.8833701443685271, 4.779335292185813]","[6.661813260492439, 3.0695070552790806]",5.075138541336146,swarm,8,Knight,1,120,15,tower,80,1,1.0,0.0,ground,melee,35,4,Tank x8,3,2240,128,tower,1200,1,0.7,0.0,ground,melee,40,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15.0,89.6,149.33333333333334,1.3392857142857144,-74.6,0.0,-147.99404761904762,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Mage__vs__Knight x5__swarm__x5,Mage@L5|shield__vs__Knight x5@L8|fury+lifesteal__swarm__x5__dist6,20,0,0,0,20,0.0,0.0,0.0,1.0,60.04999999999994,"[-0.6432012043162629, -4.914298099480046]","[5.645191087849833, -3.1996071691051142]",6.517978414116144,swarm,5,Mage,5,150,53,tower,120,3,0.9,0.0,ground,magic,20,7,Knight x5,8,1825,215,tower,400,1,1.0,0.0,ground,melee,35,4,1,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,47.7,215.0,38.259958071278824,0.6976744186046512,-167.3,2.0,-37.562283652674175,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Runner__vs__Goblin x8__swarm__x8,Runner@L2|none__vs__Goblin x8@L8|cleave+fury__swarm__x8__dist1,20,0,0,0,20,0.0,0.0,0.0,1.0,60.04999999999993,"[-1.0466041290947032, 2.970480793254225]","[-0.2078712827665381, 2.275133218226875]",1.0894865935871638,swarm,8,Runner,2,55,8,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,Goblin x8,8,1600,232,ground_enemy,320,1,1.3,1.8,tower,melee,20,3,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,12.0,301.6,133.33333333333334,0.1823607427055703,-289.6,0.0,-133.15097259062776,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Archer__vs__Mage x3__swarm__x3,Archer@L8|longshot+shield__vs__Mage x3@L8|cleave+shield__swarm__x3__dist13,20,0,0,0,20,0.0,0.0,0.0,1.0,60.00000000000008,"[-5.431215422036377, -4.964459373574874]","[-0.19903328176967428, 7.19589353933371]",13.238199005733753,swarm,3,Archer,8,255,62,tower,100,4,1.2,0.0,both,ranged,25,6,Mage x3,8,630,222,tower,360,3,0.9,0.0,ground,magic,20,7,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,74.39999999999999,199.8,8.467741935483872,1.2762762762762763,-125.40000000000002,1.0,-7.191465659207596,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Wyvern__vs__Tank x8__swarm__x8,Wyvern@L6|armor+haste__vs__Tank x8@L2|none__swarm__x8__dist3,20,20,0,0,0,1.0,0.0,0.0,0.0,58.0,"[-5.669311414111979, 0.6639673293655708]","[-4.2001060691809275, 3.9897892529793992]",3.635884460920665,swarm,8,Wyvern,6,240,34,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Tank x8,2,1920,104,tower,1200,1,0.7,0.0,ground,melee,40,3,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34.0,72.8,56.470588235294116,3.296703296703297,-38.8,0.0,-53.17388493859082,attacker,1
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Wyvern__vs__Goblin x3__swarm__x3,Wyvern@L8|armor+shield__vs__Goblin x3@L8|cleave+rapid__swarm__x3__dist8,20,0,0,0,20,0.0,0.0,0.0,1.0,60.0,"[1.3589744561659298, 2.9742603647435413]","[-3.490956797424488, -4.544231163783856]",8.947041300289797,swarm,3,Wyvern,8,300,42,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Goblin x3,8,600,87,ground_enemy,120,1,1.3,1.8,tower,melee,20,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,-1,1,42.0,113.10000000000001,14.285714285714286,2.652519893899204,-71.10000000000001,0.0,-11.633194391815083,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Tank__vs__Goblin x5__swarm__x5,Tank@L9|cleave+haste__vs__Goblin x5@L6|armor+shield__swarm__x5__dist7,20,0,20,0,0,0.0,1.0,0.0,0.0,6.923076923076922,"[-6.941387435718427, 7.471158124725969]","[-3.8825568301033933, 0.23449234307351574]",7.856575355025035,swarm,5,Tank,9,520,34,tower,150,1,0.7,0.0,ground,melee,40,3,Goblin x5,6,800,115,ground_enemy,200,1,1.3,1.8,tower,melee,20,3,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,-1,23.799999999999997,149.5,33.61344537815126,3.4782608695652173,-125.7,0.0,-30.135184508586043,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Ogre Boss__vs__Knight x3__swarm__x3,Ogre Boss@L9|longshot+shield__vs__Knight x3@L4|cleave__swarm__x3__dist5,20,0,20,0,0,0.0,1.0,0.0,0.0,20.0,"[-3.075793420070678, 2.806039818484253]","[-7.6856939839059155, -0.8332867241383397]",5.873319410034308,swarm,3,Ogre Boss,9,880,68,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,Knight x3,4,675,81,tower,240,1,1.0,0.0,ground,melee,35,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,40.8,81.0,16.544117647058826,10.864197530864198,-40.2,0.0,-5.679920116194628,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Archer__vs__AntiAir Tower x5__swarm__x5,Archer@L1|none__vs__AntiAir Tower x5@L5|shield__swarm__x5__dist10,20,0,0,0,20,0.0,0.0,0.0,1.0,60.0,"[2.318449123181889, -2.1875395446446557]","[-6.417625636605083, -7.504133639058564]",10.226689345694618,swarm,5,Archer,1,80,20,tower,100,4,1.2,0.0,both,ranged,25,6,AntiAir Tower x5,5,950,230,tower,650,5,1.0,0.0,air,ranged,25,6,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,24.0,230.0,39.583333333333336,0.34782608695652173,-206.0,-1.0,-39.23550724637681,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Ogre Boss__vs__Dark Shaman x8__swarm__x8,Ogre Boss@L7|armor+lifesteal__vs__Dark Shaman x8@L4|shield__swarm__x8__dist8,20,0,0,0,20,0.0,0.0,0.0,1.0,60.04999999999997,"[-0.3311238322484584, -0.3369372814528262]","[6.355004673765345, -4.8077697147226175]",8.043174562652949,swarm,8,Ogre Boss,7,760,56,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,Dark Shaman x8,4,1240,248,ground_enemy,960,3,0.9,1.2,tower,magic,25,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1,33.6,223.20000000000002,36.904761904761905,3.4050179211469533,-189.60000000000002,-2.0,-33.49974398361495,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Armored Orc__vs__Archer x8__swarm__x8,Armored Orc@L5|lifesteal__vs__Archer x8@L7|haste+lifesteal__swarm__x8__dist13,20,0,20,0,0,0.0,1.0,0.0,0.0,10.0,"[7.4943319606430325, -7.599920032790239]","[4.7234064279367, 5.605027194648194]",13.492540886995222,swarm,8,Armored Orc,5,340,28,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,Archer x8,7,1840,448,tower,800,4,1.2,0.0,both,ranged,25,6,1,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,22.400000000000002,537.6,82.14285714285714,0.6324404761904762,-515.2,-3.0,-81.51041666666666,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,AntiAir Tower__vs__Tank x5__swarm__x5,AntiAir Tower@L10|cleave+rapid+shield__vs__Tank x5@L9|cleave+shield__swarm__x5__dist6,20,0,0,0,20,0.0,0.0,0.0,1.0,60.000000000000014,"[1.5231869839079692, -4.62058876350536]","[7.024338817563937, -7.656890142213763]",6.283454269689799,swarm,5,AntiAir Tower,10,315,76,tower,130,5,1.0,0.0,air,ranged,25,6,Tank x5,9,2600,170,tower,750,1,0.7,0.0,ground,melee,40,3,3,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,76.0,118.99999999999999,34.21052631578947,2.647058823529412,-42.999999999999986,4.0,-31.56346749226006,tie,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Knight__vs__Dark Shaman x3__swarm__x3,Knight@L1|none__vs__Dark Shaman x3@L2|none__swarm__x3__dist3,20,0,20,0,0,0.0,1.0,0.0,0.0,2.222222222222222,"[-4.9298228591901125, 2.561610544476327]","[-6.376313160835732, 5.224288522730568]",3.030212568226019,swarm,3,Knight,1,120,15,tower,80,1,1.0,0.0,ground,melee,35,4,Dark Shaman x3,2,315,63,ground_enemy,360,3,0.9,1.2,tower,magic,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,56.7,21.0,2.1164021164021163,-41.7,-2.0,-18.883597883597883,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Knight__vs__Archer x8__swarm__x8,Knight@L4|haste__vs__Archer x8@L9|lifesteal+rapid__swarm__x8__dist3,20,0,20,0,0,0.0,1.0,0.0,0.0,0.6944444444444445,"[5.914749233019659, -4.105988536784125]","[4.39187528839893, -1.4016861813448998]",3.103610201175212,swarm,8,Knight,4,225,27,tower,80,1,1.0,0.0,ground,melee,35,4,Archer x8,9,2240,544,tower,800,4,1.2,0.0,both,ranged,25,6,1,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,-1,0,27.0,652.8,82.96296296296296,0.3446691176470588,-625.8,-3.0,-82.6182938453159,defender,0
2025-12-28T19:02:12,v1,auto_experiment,run_swarm_trials_2d,1ea6d748-4f8d-4f4a-8557-7d9d500f4d4d,1ea6d748,units_runtime,,,Armored Orc__vs__Dark Shaman x3__swarm__x3,Armored Orc@L6|cleave+lifesteal__vs__Dark Shaman x3@L7|haste+lifesteal__swarm__x3__dist11,20,0,0,0,20,0.0,0.0,0.0,1.0,60.0,"[-5.470055773507658, 2.264645092892172]","[0.20243287299208568, -7.354743833262747]",11.16735289839541,swarm,3,Armored Orc,6,380,32,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,Dark Shaman x3,7,690,138,ground_enemy,360,3,0.9,1.2,tower,magic,25,5,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,25.6,124.2,26.953125,3.0595813204508855,-98.6,-2.0,-23.893543679549115,tie,0
