logged_at,schema_version,kind,engine,run_id,run_id_short,spec_source,scenario_title,scenario_source,pair_key,pair_key_full,trials,wins_attacker,wins_defender,draws,no_result,attacker_win_rate,defender_win_rate,draw_rate,no_result_rate,avg_time,attacker_pos,defender_pos,start_distance,encounter_type,defender_count,a_name,a_level,a_hp,a_atk,a_role,a_cost,a_range,a_attack_speed,a_move_speed,a_target_type,a_attack_type,a_hp_per_level,a_atk_per_level,d_name,d_level,d_hp,d_atk,d_role,d_cost,d_range,d_attack_speed,d_move_speed,d_target_type,d_attack_type,d_hp_per_level,d_atk_per_level,a_perk_count,d_perk_count,perk_count_adv,a_has_perk_armor,a_has_perk_cleave,a_has_perk_duelist,a_has_perk_execute,a_has_perk_fury,a_has_perk_haste,a_has_perk_lifesteal,a_has_perk_longshot,a_has_perk_rapid,a_has_perk_shield,d_has_perk_armor,d_has_perk_cleave,d_has_perk_duelist,d_has_perk_execute,d_has_perk_fury,d_has_perk_haste,d_has_perk_lifesteal,d_has_perk_longshot,d_has_perk_rapid,d_has_perk_shield,perk_adv_armor,perk_adv_cleave,perk_adv_duelist,perk_adv_execute,perk_adv_fury,perk_adv_haste,perk_adv_lifesteal,perk_adv_longshot,perk_adv_rapid,perk_adv_shield,a_dps,d_dps,a_ttk_est,d_ttk_est,dps_adv,range_adv,ttk_adv,label_majority_winner,label_attacker_better
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,AntiAir Tower__vs__Knight__duel__x1,AntiAir Tower@L8|duelist+shield__vs__Knight@L5|armor__duel__x1__distna,40,0,0,0,40,0.0,0.0,0.0,1.0,60.04999999999838,,,,duel,1,AntiAir Tower,8,265,64,tower,130,5,1.0,0.0,air,ranged,25,6,Knight,5,260,31,tower,80,1,1.0,0.0,ground,melee,35,4,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,64.0,31.0,4.0625,8.548387096774194,33.0,4.0,4.485887096774194,tie,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Runner__vs__Archer__duel__x1,Runner@L3|haste__vs__Archer@L9|armor+fury__duel__x1__distna,40,0,40,0,0,0.0,1.0,0.0,0.0,2.1875,,,,duel,1,Runner,3,70,10,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,Archer,9,280,68,tower,100,4,1.2,0.0,both,ranged,25,6,1,2,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,15.0,81.6,18.666666666666668,0.857843137254902,-66.6,-3.0,-17.808823529411764,defender,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Knight__vs__Ogre Boss__duel__x1,Knight@L8|longshot+shield__vs__Ogre Boss@L6|execute+fury__duel__x1__distna,40,0,40,0,0,0.0,1.0,0.0,0.0,19.874999999999996,,,,duel,1,Knight,8,365,43,tower,80,1,1.0,0.0,ground,melee,35,4,Ogre Boss,6,700,50,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,1,43.0,30.0,16.27906976744186,12.166666666666666,13.0,0.0,-4.112403100775195,defender,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Archer__vs__Mage__duel__x1,Archer@L10|fury+longshot+rapid__vs__Mage@L6|longshot+rapid__duel__x1__distna,40,11,0,0,29,0.275,0.0,0.0,0.725,43.89805555555549,,,,duel,1,Archer,10,305,74,tower,100,4,1.2,0.0,both,ranged,25,6,Mage,6,170,60,tower,120,3,0.9,0.0,ground,magic,20,7,3,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,88.8,54.0,1.9144144144144144,5.648148148148148,34.8,1.0,3.7337337337337333,attacker,1
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Runner__vs__Tank__duel__x1,Runner@L8|armor+duelist__vs__Tank@L8|fury+lifesteal__duel__x1__distna,40,0,40,0,0,0.0,1.0,0.0,0.0,9.214285714285719,,,,duel,1,Runner,8,145,20,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,Tank,8,480,31,tower,150,1,0.7,0.0,ground,melee,40,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-1,0,-1,0,0,0,30.0,21.7,16.0,6.682027649769585,8.3,0.0,-9.317972350230415,defender,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Archer__vs__Ogre Boss__duel__x1,Archer@L7|haste+longshot__vs__Ogre Boss@L5|rapid__duel__x1__distna,40,36,4,0,0,0.9,0.1,0.0,0.0,14.423611111111109,,,,duel,1,Archer,7,230,56,tower,100,4,1.2,0.0,both,ranged,25,6,Ogre Boss,5,640,44,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,0,67.2,26.4,9.523809523809524,8.712121212121213,40.800000000000004,3.0,-0.8116883116883109,attacker,1
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Dark Shaman__vs__Armored Orc__duel__x1,Dark Shaman@L5|rapid__vs__Armored Orc@L1|none__duel__x1__distna,40,0,0,0,40,0.0,0.0,0.0,1.0,60.0,,,,duel,1,Dark Shaman,5,180,36,ground_enemy,120,3,0.9,1.2,tower,magic,25,5,Armored Orc,1,180,12,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.4,9.600000000000001,5.555555555555555,18.749999999999996,22.799999999999997,2.0,13.194444444444441,tie,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Mage__vs__Wyvern__duel__x1,Mage@L3|fury__vs__Wyvern@L7|armor+haste__duel__x1__distna,40,0,40,0,0,0.0,1.0,0.0,0.0,5.525,,,,duel,1,Mage,3,110,39,tower,120,3,0.9,0.0,ground,magic,20,7,Wyvern,7,270,38,air_enemy,110,1,1.0,2.0,tower,melee,30,4,1,2,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,35.1,38.0,7.692307692307692,2.8947368421052633,-2.8999999999999986,2.0,-4.797570850202428,defender,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Runner__vs__Ogre Boss__duel__x1,Runner@L1|none__vs__Ogre Boss@L1|none__duel__x1__distna,40,0,0,0,40,0.0,0.0,0.0,1.0,60.04999999999991,,,,duel,1,Runner,1,40,6,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,Ogre Boss,1,400,20,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,12.0,44.44444444444444,3.3333333333333335,-3.0,0.0,-41.11111111111111,tie,0
2026-01-06T09:13:04,v1,auto_experiment,simulate_duel_2d,fbd766e2-19ba-4085-b279-1cf6951dfcb9,fbd766e2,units_runtime,,,Ogre Boss__vs__Knight__duel__x1,Ogre Boss@L4|execute__vs__Knight@L10|duelist+haste+longshot__duel__x1__distna,40,0,40,0,0,0.0,1.0,0.0,0.0,18.025,,,,duel,1,Ogre Boss,4,580,38,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,Knight,10,435,51,tower,80,1,1.0,0.0,ground,melee,35,4,1,3,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-1,1,0,-1,0,-1,0,0,22.8,51.0,19.07894736842105,11.372549019607844,-28.2,0.0,-7.706398348813208,defender,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Knight__vs__Tank x8__swarm__x8,Knight@L1|none__vs__Tank x8@L3|haste__swarm__x8__dist5,40,0,0,0,40,0.0,0.0,0.0,1.0,60.04999999999992,"[1.8833701443685271, 4.779335292185813]","[6.661813260492439, 3.0695070552790806]",5.075138541336146,swarm,8,Knight,1,120,15,tower,80,1,1.0,0.0,ground,melee,35,4,Tank x8,3,2240,128,tower,1200,1,0.7,0.0,ground,melee,40,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15.0,89.6,149.33333333333334,1.3392857142857144,-74.6,0.0,-147.99404761904762,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Mage__vs__Knight x5__swarm__x5,Mage@L5|shield__vs__Knight x5@L8|haste+rapid__swarm__x5__dist6,40,0,0,0,40,0.0,0.0,0.0,1.0,60.00000000000004,"[-0.6432012043162629, -4.914298099480046]","[5.645191087849833, -3.1996071691051142]",6.517978414116144,swarm,5,Mage,5,150,53,tower,120,3,0.9,0.0,ground,magic,20,7,Knight x5,8,1825,215,tower,400,1,1.0,0.0,ground,melee,35,4,1,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-1,1,47.7,215.0,38.259958071278824,0.6976744186046512,-167.3,2.0,-37.562283652674175,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Runner__vs__Goblin x8__swarm__x8,Runner@L2|none__vs__Goblin x8@L8|armor+lifesteal__swarm__x8__dist1,40,0,0,0,40,0.0,0.0,0.0,1.0,60.04999999999991,"[-1.0466041290947032, 2.970480793254225]","[-0.2078712827665381, 2.275133218226875]",1.0894865935871638,swarm,8,Runner,2,55,8,ground_enemy,35,1,1.5,2.5,tower,melee,15,2,Goblin x8,8,1600,232,ground_enemy,320,1,1.3,1.8,tower,melee,20,3,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,12.0,301.6,133.33333333333334,0.1823607427055703,-289.6,0.0,-133.15097259062776,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Archer__vs__Mage x3__swarm__x3,Archer@L8|haste+longshot__vs__Mage x3@L8|fury+longshot__swarm__x3__dist13,40,0,0,0,40,0.0,0.0,0.0,1.0,60.00000000000004,"[-5.431215422036377, -4.964459373574874]","[-0.19903328176967428, 7.19589353933371]",13.238199005733753,swarm,3,Archer,8,255,62,tower,100,4,1.2,0.0,both,ranged,25,6,Mage x3,8,630,222,tower,360,3,0.9,0.0,ground,magic,20,7,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,74.39999999999999,199.8,8.467741935483872,1.2762762762762763,-125.40000000000002,1.0,-7.191465659207596,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Wyvern__vs__Tank x8__swarm__x8,Wyvern@L6|armor+fury__vs__Tank x8@L2|none__swarm__x8__dist3,40,40,0,0,0,1.0,0.0,0.0,0.0,50.99999999999994,"[-5.669311414111979, 0.6639673293655708]","[-4.2001060691809275, 3.9897892529793992]",3.635884460920665,swarm,8,Wyvern,6,240,34,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Tank x8,2,1920,104,tower,1200,1,0.7,0.0,ground,melee,40,3,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,34.0,72.8,56.470588235294116,3.296703296703297,-38.8,0.0,-53.17388493859082,attacker,1
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Wyvern__vs__Goblin x3__swarm__x3,Wyvern@L8|fury+lifesteal__vs__Goblin x3@L8|fury+shield__swarm__x3__dist8,40,0,0,0,40,0.0,0.0,0.0,1.0,60.04999999999991,"[1.3589744561659298, 2.9742603647435413]","[-3.490956797424488, -4.544231163783856]",8.947041300289797,swarm,3,Wyvern,8,300,42,air_enemy,110,1,1.0,2.0,tower,melee,30,4,Goblin x3,8,600,87,ground_enemy,120,1,1.3,1.8,tower,melee,20,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,42.0,113.10000000000001,14.285714285714286,2.652519893899204,-71.10000000000001,0.0,-11.633194391815083,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Tank__vs__Goblin x5__swarm__x5,Tank@L9|haste+shield__vs__Goblin x5@L6|haste+longshot__swarm__x5__dist7,40,0,40,0,0,0.0,1.0,0.0,0.0,7.6923076923076845,"[-6.941387435718427, 7.471158124725969]","[-3.8825568301033933, 0.23449234307351574]",7.856575355025035,swarm,5,Tank,9,520,34,tower,150,1,0.7,0.0,ground,melee,40,3,Goblin x5,6,800,115,ground_enemy,200,1,1.3,1.8,tower,melee,20,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,23.799999999999997,149.5,33.61344537815126,3.4782608695652173,-125.7,0.0,-30.135184508586043,defender,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Ogre Boss__vs__Knight x3__swarm__x3,Ogre Boss@L9|haste+rapid__vs__Knight x3@L4|lifesteal__swarm__x3__dist5,40,0,40,0,0,0.0,1.0,0.0,0.0,16.0,"[-3.075793420070678, 2.806039818484253]","[-7.6856939839059155, -0.8332867241383397]",5.873319410034308,swarm,3,Ogre Boss,9,880,68,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,Knight x3,4,675,81,tower,240,1,1.0,0.0,ground,melee,35,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,0,40.8,81.0,16.544117647058826,10.864197530864198,-40.2,0.0,-5.679920116194628,defender,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Archer__vs__AntiAir Tower x5__swarm__x5,Archer@L1|none__vs__AntiAir Tower x5@L5|fury__swarm__x5__dist10,40,0,0,0,40,0.0,0.0,0.0,1.0,60.0,"[2.318449123181889, -2.1875395446446557]","[-6.417625636605083, -7.504133639058564]",10.226689345694618,swarm,5,Archer,1,80,20,tower,100,4,1.2,0.0,both,ranged,25,6,AntiAir Tower x5,5,950,230,tower,650,5,1.0,0.0,air,ranged,25,6,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,24.0,230.0,39.583333333333336,0.34782608695652173,-206.0,-1.0,-39.23550724637681,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Ogre Boss__vs__Dark Shaman x8__swarm__x8,Ogre Boss@L7|rapid+shield__vs__Dark Shaman x8@L4|shield__swarm__x8__dist8,40,0,0,0,40,0.0,0.0,0.0,1.0,60.00000000000004,"[-0.3311238322484584, -0.3369372814528262]","[6.355004673765345, -4.8077697147226175]",8.043174562652949,swarm,8,Ogre Boss,7,760,56,boss_enemy,200,1,0.6,0.8,tower,melee,60,6,Dark Shaman x8,4,1240,248,ground_enemy,960,3,0.9,1.2,tower,magic,25,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33.6,223.20000000000002,36.904761904761905,3.4050179211469533,-189.60000000000002,-2.0,-33.49974398361495,tie,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,Armored Orc__vs__Archer x8__swarm__x8,Armored Orc@L5|fury__vs__Archer x8@L7|fury+rapid__swarm__x8__dist13,40,0,40,0,0,0.0,1.0,0.0,0.0,9.722222222222227,"[7.4943319606430325, -7.599920032790239]","[4.7234064279367, 5.605027194648194]",13.492540886995222,swarm,8,Armored Orc,5,340,28,ground_enemy,90,1,0.8,1.0,tower,melee,40,4,Archer x8,7,1840,448,tower,800,4,1.2,0.0,both,ranged,25,6,1,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,22.400000000000002,537.6,82.14285714285714,0.6324404761904762,-515.2,-3.0,-81.51041666666666,defender,0
2026-01-06T09:13:04,v1,auto_experiment,run_swarm_trials_2d,b971ddbd-336f-4f4f-a09c-8fd010763c74,b971ddbd,units_runtime,,,AntiAir Tower__vs__Wyvern x3__swarm__x3,AntiAir Tower@L5|armor__vs__Wyvern x3@L3|armor__swarm__x3__dist4,40,0,40,0,0,0.0,1.0,0.0,0.0,4.999999999999991,"[4.651060597556469, -0.8497713790760795]","[6.727768516135525, 3.3807414119823385]",4.712743813788082,swarm,3,AntiAir Tower,5,190,46,tower,130,5,1.0,0.0,air,ranged,25,6,Wyvern x3,3,450,66,air_enemy,330,1,1.0,2.0,tower,melee,30,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.0,9.782608695652174,2.878787878787879,-20.0,4.0,-6.903820816864295,defender,0
